股票名称,股票代码
海川智能,'300720
东方日升,'300118
奥联电子,'300585
威创股份,'002308
佳隆股份,'002495
亚联发展,'002316
硕贝德,'300322
达实智能,'002421
金运激光,'300220
万润股份,'002643
智度股份,'000676
美丽生态,'000010
中国中期,'000996
科创新源,'300731
纳尔股份,'002825
天赐材料,'002709
中际旭创,'300308
光环新网,'300383
金一文化,'002721
国联水产,'300094
英派斯,'002899
腾信股份,'300392
阿石创,'300706
金龙机电,'300032
景嘉微,'300474
沪宁股份,'300669
奥拓电子,'002587
新北洋,'002376
药石科技,'300725
佳发教育,'300559
国脉科技,'002093
太辰光,'300570
芭田股份,'002170
南大光电,'300346
田中精机,'300461
蓝海华腾,'300484
上海新阳,'300236
英唐智控,'300131
张家港行,'002839
第一创业,'002797
超频三,'300647
昂利康,'002940
思美传媒,'002712
同大股份,'300321
掌趣科技,'300315
银轮股份,'002126
宜安科技,'300328
海鸥住工,'002084
姚记科技,'002605
科大讯飞,'002230
中京电子,'002579
东方嘉盛,'002889
联得装备,'300545
蓝帆医疗,'002382
精准信息,'300099
华星创业,'300025
光正集团,'002524
博思软件,'300525
芯瑞达,'002983
深物业A,'000011
西部证券,'002673
华软科技,'002453
汇金股份,'300368
中山金马,'300756
中山公用,'000685
华天酒店,'000428
紫光国微,'002049
珈伟新能,'300317
欧普康视,'300595
捷成股份,'300182
德力股份,'002571
新开源,'300109
奥瑞金,'002701
北纬科技,'002148
吉艾科技,'300309
华闻集团,'000793
京天利,'300399
ST步森,'002569
楚天科技,'300358
赣锋锂业,'002460
天虹股份,'002419
新宙邦,'300037
朗玛信息,'300288
横河模具,'300539
思源电气,'002028
天地数码,'300743
联合光电,'300691
中能电气,'300062
深圳能源,'000027
聚灿光电,'300708
华森制药,'002907
中成股份,'000151
梦洁股份,'002397
长缆科技,'002879
国风塑业,'000859
晶澳科技,'002459
世纪天鸿,'300654
华工科技,'000988
伟星新材,'002372
金杯电工,'002533
东方通,'300379
江海股份,'002484
斯莱克,'300382
钱江摩托,'000913
中国长城,'000066
博实股份,'002698
锐科激光,'300747
德生科技,'002908
辉煌科技,'002296
传艺科技,'002866
日海智能,'002313
嘉应制药,'002198
激智科技,'300566
众应互联,'002464
天泽信息,'300209
锡业股份,'000960
胜利股份,'000407
柘中股份,'002346
吉林化纤,'000420
宝馨科技,'002514
力源信息,'300184
长江证券,'000783
广信材料,'300537
龙蟒佰利,'002601
光迅科技,'002281
上峰水泥,'000672
帝尔激光,'300776
*ST晨鑫,'002447
软控股份,'002073
洪汇新材,'002802
东北证券,'000686
山东章鼓,'002598
联创股份,'300343
银河电子,'002519
西菱动力,'300733
拓维信息,'002261
雄韬股份,'002733
科瑞技术,'002957
万丰奥威,'002085
元隆雅图,'002878
富森美,'002818
国恩股份,'002768
中金岭南,'000060
澄天伟业,'300689
智光电气,'002169
深南电路,'002916
未名医药,'002581
永利股份,'300230
辰安科技,'300523
迅游科技,'300467
侨银环保,'002973
佳创视讯,'300264
利亚德,'300296
利民股份,'002734
凯伦股份,'300715
赢时胜,'300377
华宏科技,'002645
艾格拉斯,'002619
东港股份,'002117
中嘉博创,'000889
开山股份,'300257
英维克,'002837
宝利国际,'300135
中交地产,'000736
精测电子,'300567
罗欣药业,'002793
中油资本,'000617
安泰科技,'000969
开尔新材,'300234
桂林旅游,'000978
中欣氟材,'002915
仟源医药,'300254
迪威迅,'300167
迪森股份,'300335
天玑科技,'300245
兴蓉环境,'000598
快意电梯,'002774
中原传媒,'000719
明牌珠宝,'002574
生 意 宝,'002095
远 望 谷,'002161
长方集团,'300301
南国置业,'002305
凯莱英,'002821
旗天科技,'300061
ST中科创,'002290
贝因美,'002570
北方国际,'000065
世纪鼎利,'300050
海伦钢琴,'300329
智能自控,'002877
恒宝股份,'002104
沪电股份,'002463
金利华电,'300069
ST中基,'000972
紫光股份,'000938
开立医疗,'300633
台基股份,'300046
山西证券,'002500
*ST雪莱,'002076
安硕信息,'300380
中兴通讯,'000063
东旭光电,'000413
圣邦股份,'300661
鲁西化工,'000830
方直科技,'300235
双林股份,'300100
科创信息,'300730
冰川网络,'300533
澳洋健康,'002172
新 大 陆,'000997
泰嘉股份,'002843
万马科技,'300698
棒杰股份,'002634
怡 亚 通,'002183
诚迈科技,'300598
华阳集团,'002906
浪潮信息,'000977
惠天热电,'000692
圣阳股份,'002580
中石科技,'300684
茂硕电源,'002660
科斯伍德,'300192
贝斯美,'300796
峨眉山Ａ,'000888
雅克科技,'002409
莱宝高科,'002106
宏川智慧,'002930
楚江新材,'002171
二三四五,'002195
东富龙,'300171
山东威达,'002026
东旭蓝天,'000040
TCL科技,'000100
神开股份,'002278
兆日科技,'300333
依米康,'300249
北京君正,'300223
厚普股份,'300471
常山药业,'300255
五 粮 液,'000858
粤 水 电,'002060
恒铭达,'002947
汉威科技,'300007
太极股份,'002368
*ST索菱,'002766
贤丰控股,'002141
*ST海源,'002529
神州信息,'000555
熙菱信息,'300588
伟隆股份,'002871
宇瞳光学,'300790
先锋电子,'002767
中元股份,'300018
特锐德,'300001
鸿博股份,'002229
锋龙股份,'002931
强力新材,'300429
任子行,'300311
明德生物,'002932
鸿利智汇,'300219
久其软件,'002279
太钢不锈,'000825
中天金融,'000540
郑中设计,'002811
秀强股份,'300160
长航凤凰,'000520
幸福蓝海,'300528
金银河,'300619
*ST夏利,'000927
易天股份,'300812
力盛赛车,'002858
赛象科技,'002337
京威股份,'002662
美格智能,'002881
欢瑞世纪,'000892
广发证券,'000776
苏交科,'300284
全志科技,'300458
东方网力,'300367
普洛药业,'000739
陕国投Ａ,'000563
双杰电气,'300444
光莆股份,'300632
云意电气,'300304
新联电子,'002546
*ST藏格,'000408
苏大维格,'300331
数知科技,'300038
三晖电气,'002857
长虹华意,'000404
万润科技,'002654
金轮股份,'002722
碧水源,'300070
智云股份,'300097
华平股份,'300074
先进数通,'300541
华中数控,'300161
正海生物,'300653
中广核技,'000881
东方国信,'300166
神州数码,'000034
汉得信息,'300170
捷佳伟创,'300724
鹏辉能源,'300438
同益股份,'300538
华瑞股份,'300626
三环集团,'300408
科大智能,'300222
德恩精工,'300780
科安达,'002972
太安堂,'002433
川大智胜,'002253
中顺洁柔,'002511
超图软件,'300036
方大集团,'000055
威星智能,'002849
国轩高科,'002074
恒逸石化,'000703
炬华科技,'300360
中科金财,'002657
西部建设,'002302
矩子科技,'300802
达华智能,'002512
三维工程,'002469
湖北广电,'000665
捷荣技术,'002855
华虹计通,'300330
金奥博,'002917
飞力达,'300240
新朋股份,'002328
中创环保,'300056
东方盛虹,'000301
高科石化,'002778
金发拉比,'002762
今飞凯达,'002863
中天精装,'002989
四维图新,'002405
隆利科技,'300752
浙江众成,'002522
高新兴,'300098
新农股份,'002942
中富通,'300560
和佳医疗,'300273
国信证券,'002736
力星股份,'300421
ST南糖,'000911
星星科技,'300256
捷顺科技,'002609
英杰电气,'300820
兰州黄河,'000929
奥 特 迅,'002227
大富科技,'300134
罗平锌电,'002114
远大控股,'000626
中通客车,'000957
海洋王,'002724
美利云,'000815
博云新材,'002297
榕基软件,'002474
鸿合科技,'002955
拉卡拉,'300773
兆丰股份,'300695
国民技术,'300077
民德电子,'300656
中科电气,'300035
智慧松德,'300173
深圳华强,'000062
科达利,'002850
凌霄泵业,'002884
卓翼科技,'002369
斯迪克,'300806
润欣科技,'300493
电工合金,'300697
金安国纪,'002636
万隆光电,'300710
奥普光电,'002338
浩云科技,'300448
汇源通信,'000586
赛微电子,'300456
崇达技术,'002815
会畅通讯,'300578
中光学,'002189
唐源电气,'300789
百邦科技,'300736
证通电子,'002197
吉大通信,'300597
东土科技,'300353
北部湾港,'000582
金莱特,'002723
东华软件,'002065
华金资本,'000532
凯利泰,'300326
恒实科技,'300513
恒锋信息,'300605
贝仕达克,'300822
双塔食品,'002481
劲拓股份,'300400
思特奇,'300608
隆平高科,'000998
智莱科技,'300771
九典制药,'300705
天顺股份,'002800
日丰股份,'002953
盛弘股份,'300693
德赛电池,'000049
新媒股份,'300770
爱尔眼科,'300015
京北方,'002987
左江科技,'300799
康泰医学,'300869
杰美特,'300868
圣元环保,'300867
安克创新,'300866
大宏立,'300865
卡倍亿,'300863
蓝盾光电,'300862
美畅股份,'300861
锋尚文化,'300860
西域旅游,'300859
创业黑马,'300688
杰恩设计,'300668
扬帆新材,'300637
深冷股份,'300540
维宏股份,'300508
暴风集团,'300431
正业科技,'300410
欣泰退,'300372
安控科技,'300370
绿盟科技,'300369
天翔环境,'300362
光一科技,'300356
华鹏飞,'300350
太空智造,'300344
海达股份,'300320
汉鼎宇佑,'300300
蓝盾股份,'300297
初灵信息,'300250
拓尔思,'300229
千山药机,'300216
美亚柏科,'300188
大华农,'300186
四方达,'300179
天瑞仪器,'300165
神雾退,'300156
世纪瑞尔,'300150
锦富技术,'300128
龙源技术,'300105
乐视退,'300104
盛运退,'300090
海默科技,'300084
GQY视讯,'300076
豫金刚石,'300064
金亚退,'300028
中国广核,'003816
天地在线,'002995
奥海科技,'002993
宝明科技,'002992
郑州银行,'002936
佛燃能源,'002911
宇环数控,'002903
香山股份,'002870
弘亚数控,'002833
江阴银行,'002807
蓝黛传动,'002765
世龙实业,'002748
爱迪尔,'002740
*ST欧浦,'002711
浙江世宝,'002703
ST浩源,'002700
ST远程,'002692
*ST奋达,'002681
长生退,'002680
珠江钢琴,'002678
首航高科,'002665
ST摩登,'002656
*ST勤上,'002638
龙力退,'002604
世纪华通,'002602
东方铁塔,'002545
天茂退,'002509
老板电器,'002508
搜于特,'002503
*ST辉丰,'002496
通鼎互联,'002491
雏鹰退,'002477
宝莫股份,'002476
青龙管业,'002457
*ST康得,'002450
*ST中南,'002445
*ST尤夫,'002427
*ST康盛,'002418
宏创控股,'002379
国创高新,'002377
*ST北讯,'002359
*ST赫美,'002356
北京科锐,'002350
巨力索具,'002342
英威腾,'002334
ST罗普,'002333
世联行,'002285
*ST德奥,'002260
大华股份,'002236
江南化工,'002226
海 利 得,'002206
ST巴士,'002188
广电运通,'002152
通润装备,'002150
印纪退,'002143
*ST科陆,'002121
*ST天润,'002113
三钢闽光,'002110
ST冠福,'002102
众和退,'002070
浙江交科,'002061
华信退,'002018
东信和平,'002017
盾安环境,'002011
*ST皇台,'000995
中弘退,'000979
中原油气,'000956
*ST凯迪,'000939
神火股份,'000933
福星股份,'000926
华北高速,'000916
津滨发展,'000897
天山股份,'000877
扬子石化,'000866
财信发展,'000838
*ST龙涤,'000832
*ST长兴,'000827
启迪环境,'000826
辽河油田,'000817
铁岭新城,'000809
*ST银河,'000806
*ST炎黄,'000805
*ST盐湖,'000792
*ST创智,'000787
*ST平能,'000780
甘咨询,'000779
新兴铸管,'000778
*ST大菲,'000769
*ST华信,'000765
锦州石化,'000763
*ST斯太,'000760
锌业股份,'000751
长城信息,'000748
*ST环保,'000730
S*ST佳纸,'000699
华泽退,'000693
ST宏业,'000689
恒天海龙,'000677
ST银山,'000675
*ST盈方,'000670
*ST永林,'000663
*ST南华,'000660
珠海中富,'000659
ST海洋,'000658
ST九州,'000653
顺发恒业,'000631
吉林敖东,'000623
*ST比特,'000621
吉林化工,'000618
金马集团,'000602
国恒退,'000594
PT粤金曼,'000588
S*ST托普,'000583
盐湖集团,'000578
长城股份,'000569
供销大集,'000564
宏源证券,'000562
PT南洋,'000556
S湘火炬,'000549
TCL通讯,'000542
*ST猴王,'000535
美的电器,'000527
白云山A,'000522
荣安地产,'000517
攀渝钛业,'000515
烯碳退,'000511
琼民源A,'000508
山东路桥,'000498
ST宜化,'000422
小天鹅A,'000418
渤海租赁,'000415
ST五环,'000412
石油大明,'000406
ST鑫光,'000405
深天马Ａ,'000050
ST中侨,'000047
泛海控股,'000046
中国天楹,'000035
新都退,'000033
深深房Ａ,'000029
招商地产,'000024
神城A退,'000018
PT中浩A,'000015
*ST石化A,'000013
PT金田A,'000003
三只松鼠,'300783
光库科技,'300620
先导智能,'300450
锐新科技,'300828
红相股份,'300427
欣锐科技,'300745
富祥药业,'300497
英搏尔,'300681
雪榕生物,'300511
凯撒旅业,'000796
中远海科,'002401
万通智控,'300643
蠡湖股份,'300694
容大感光,'300576
三利谱,'002876
上能电气,'300827
华数传媒,'000156
金太阳,'300606
通光线缆,'300265
远光软件,'002063
西麦食品,'002956
盈趣科技,'002925
经纬纺机,'000666
立昂技术,'300603
海思科,'002653
轴研科技,'002046
科新机电,'300092
三维通信,'002115
申科股份,'002633
焦作万方,'000612
晓程科技,'300139
万讯自控,'300112
嘉美包装,'002969
东晶电子,'002199
美尚生态,'300495
天源迪科,'300047
荣盛发展,'002146
天音控股,'000829
天奇股份,'002009
科士达,'002518
益盛药业,'002566
富奥股份,'000030
北京文化,'000802
星帅尔,'002860
电科院,'300215
惠城环保,'300779
启迪设计,'300500
盛路通信,'002446
广东鸿图,'002101
汇川技术,'300124
宇新股份,'002986
力生制药,'002393
亿通科技,'300211
江苏国泰,'002091
华宇软件,'300271
梦网集团,'002123
闽东电力,'000993
科隆股份,'300405
渤海股份,'000605
华统股份,'002840
豪尔赛,'002963
天和防务,'300397
雪迪龙,'002658
和远气体,'002971
新晨科技,'300542
天邑股份,'300504
海波重科,'300517
晶盛机电,'300316
石基信息,'002153
实丰文化,'002862
亚世光电,'002952
瑞和股份,'002620
拓邦股份,'002139
三盛教育,'300282
齐峰新材,'002521
申万宏源,'000166
创业慧康,'300451
传化智联,'002010
招商蛇口,'001979
杭州高新,'300478
森源电气,'002358
威唐工业,'300707
招商港口,'001872
皖通科技,'002331
协鑫能科,'002015
东北制药,'000597
联诚精密,'002921
和晶科技,'300279
飞鹿股份,'300665
通产丽星,'002243
天能重工,'300569
新 华 都,'002264
东方电子,'000682
今天国际,'300532
朗进科技,'300594
百川股份,'002455
华辰装备,'300809
常宝股份,'002478
青岛银行,'002948
通程控股,'000419
御银股份,'002177
盘龙药业,'002864
英飞拓,'002528
浙江永强,'002489
武汉凡谷,'002194
韵达股份,'002120
宏润建设,'002062
国农科技,'000004
*ST秦机,'000837
金溢科技,'002869
新金路,'000510
兴业矿业,'000426
安道麦A,'000553
美联新材,'300586
昆仑万维,'300418
博士眼镜,'300622
茂化实华,'000637
吉峰科技,'300022
朗新科技,'300682
佛慈制药,'002644
思创医惠,'300078
天健集团,'000090
广弘控股,'000529
ST地矿,'000409
天齐锂业,'002466
德赛西威,'002920
拓日新能,'002218
皖能电力,'000543
渝 开 发,'000514
顺丰控股,'002352
成都路桥,'002628
湖南投资,'000548
聚光科技,'300203
意华股份,'002897
通宇通讯,'002792
湘潭电化,'002125
集泰股份,'002909
万马股份,'002276
大洋电机,'002249
力合科技,'300800
千方科技,'002373
迪普科技,'300768
海伦哲,'300201
万  科Ａ,'000002
山西路桥,'000755
新野纺织,'002087
湖北能源,'000883
中兵红箭,'000519
日上集团,'002593
星源材质,'300568
华茂股份,'000850
招商公路,'001965
春兴精工,'002547
万安科技,'002590
香雪制药,'300147
同有科技,'300302
本钢板材,'000761
佐力药业,'300181
景兴纸业,'002067
九 芝 堂,'000989
易尚展示,'002751
亚威股份,'002559
达 意 隆,'002209
中核科技,'000777
锐奇股份,'300126
洪涛股份,'002325
天宇股份,'300702
广宇集团,'002133
嘉欣丝绸,'002404
天际股份,'002759
桂林三金,'002275
比音勒芬,'002832
派瑞股份,'300831
ST南风,'000737
金财互联,'002530
集智股份,'300553
张  裕Ａ,'000869
数源科技,'000909
广州浪奇,'000523
华自科技,'300490
富临精工,'300432
延江股份,'300658
顾地科技,'002694
三特索道,'002159
中核钛白,'002145
世纪星源,'000005
*ST鼎龙,'002502
海螺型材,'000619
路畅科技,'002813
七 匹 狼,'002029
广生堂,'300436
惠程科技,'002168
新筑股份,'002480
德方纳米,'300769
三德科技,'300515
中信国安,'000839
新时达,'002527
和顺电气,'300141
中联重科,'000157
科泰电源,'300153
乔治白,'002687
鼎龙股份,'300054
希努尔,'002485
四川美丰,'000731
恒星科技,'002132
鞍钢股份,'000898
万顺新材,'300057
文科园林,'002775
建科机械,'300823
大东南,'002263
中工国际,'002051
ST人乐,'002336
中粮科技,'000930
东方电热,'300217
三六五网,'300295
旋极信息,'300324
东杰智能,'300486
鹏鹞环保,'300664
跃岭股份,'002725
民生控股,'000416
耐普矿机,'300818
粤 传 媒,'002181
德尔未来,'002631
科华生物,'002022
ST双环,'000707
万孚生物,'300482
京新药业,'002020
恒大高新,'002591
美力科技,'300611
青岛双星,'000599
中国海诚,'002116
鲍斯股份,'300441
东方精工,'002611
中宠股份,'002891
大庆华科,'000985
富瑞特装,'300228
运达科技,'300440
金明精机,'300281
卫 士 通,'002268
厦门港务,'000905
冀东水泥,'000401
朗科智能,'300543
上海钢联,'300226
雄帝科技,'300546
闰土股份,'002440
大立科技,'002214
盈康生命,'300143
多喜爱,'002761
丹邦科技,'002618
嘉凯城,'000918
利尔化学,'002258
云南锗业,'002428
牧原股份,'002714
海能达,'002583
普邦股份,'002663
特  力Ａ,'000025
阳 光 城,'000671
爱仕达,'002403
博彦科技,'002649
金丹科技,'300829
中威电子,'300270
富邦股份,'300387
延华智能,'002178
河钢股份,'000709
完美世界,'002624
海宁皮城,'002344
巴安水务,'300262
赢合科技,'300457
邦讯技术,'300312
潍柴重机,'000880
华媒控股,'000607
攀钢钒钛,'000629
华谊嘉信,'300071
华通热力,'002893
泰达股份,'000652
国新健康,'000503
银星能源,'000862
沙钢股份,'002075
岱勒新材,'300700
聚隆科技,'300475
博济医药,'300404
新元科技,'300472
