股票名称,股票代码
日丰股份,'002953
京北方,'002987
中国广核,'003816
天地在线,'002995
奥海科技,'002993
宝明科技,'002992
郑州银行,'002936
佛燃能源,'002911
宇环数控,'002903
香山股份,'002870
弘亚数控,'002833
江阴银行,'002807
蓝黛传动,'002765
世龙实业,'002748
爱迪尔,'002740
*ST欧浦,'002711
浙江世宝,'002703
ST浩源,'002700
ST远程,'002692
*ST奋达,'002681
长生退,'002680
珠江钢琴,'002678
首航高科,'002665
ST摩登,'002656
*ST勤上,'002638
龙力退,'002604
世纪华通,'002602
东方铁塔,'002545
天茂退,'002509
老板电器,'002508
搜于特,'002503
*ST辉丰,'002496
通鼎互联,'002491
雏鹰退,'002477
宝莫股份,'002476
青龙管业,'002457
*ST康得,'002450
*ST中南,'002445
*ST尤夫,'002427
*ST康盛,'002418
宏创控股,'002379
国创高新,'002377
*ST北讯,'002359
*ST赫美,'002356
北京科锐,'002350
巨力索具,'002342
英威腾,'002334
ST罗普,'002333
世联行,'002285
*ST德奥,'002260
大华股份,'002236
江南化工,'002226
海 利 得,'002206
ST巴士,'002188
广电运通,'002152
通润装备,'002150
印纪退,'002143
*ST科陆,'002121
*ST天润,'002113
三钢闽光,'002110
ST冠福,'002102
众和退,'002070
浙江交科,'002061
华信退,'002018
东信和平,'002017
盾安环境,'002011
中远海科,'002401
三利谱,'002876
远光软件,'002063
西麦食品,'002956
盈趣科技,'002925
海思科,'002653
轴研科技,'002046
三维通信,'002115
申科股份,'002633
嘉美包装,'002969
东晶电子,'002199
荣盛发展,'002146
天奇股份,'002009
科士达,'002518
益盛药业,'002566
星帅尔,'002860
盛路通信,'002446
广东鸿图,'002101
宇新股份,'002986
力生制药,'002393
江苏国泰,'002091
梦网集团,'002123
华统股份,'002840
豪尔赛,'002963
雪迪龙,'002658
和远气体,'002971
石基信息,'002153
实丰文化,'002862
亚世光电,'002952
瑞和股份,'002620
拓邦股份,'002139
齐峰新材,'002521
传化智联,'002010
森源电气,'002358
皖通科技,'002331
协鑫能科,'002015
联诚精密,'002921
通产丽星,'002243
新 华 都,'002264
百川股份,'002455
常宝股份,'002478
青岛银行,'002948
御银股份,'002177
盘龙药业,'002864
英飞拓,'002528
浙江永强,'002489
武汉凡谷,'002194
韵达股份,'002120
宏润建设,'002062
金溢科技,'002869
佛慈制药,'002644
天齐锂业,'002466
德赛西威,'002920
拓日新能,'002218
顺丰控股,'002352
成都路桥,'002628
意华股份,'002897
通宇通讯,'002792
湘潭电化,'002125
集泰股份,'002909
万马股份,'002276
大洋电机,'002249
千方科技,'002373
新野纺织,'002087
日上集团,'002593
春兴精工,'002547
万安科技,'002590
景兴纸业,'002067
易尚展示,'002751
亚威股份,'002559
达 意 隆,'002209
洪涛股份,'002325
广宇集团,'002133
嘉欣丝绸,'002404
天际股份,'002759
桂林三金,'002275
比音勒芬,'002832
金财互联,'002530
顾地科技,'002694
三特索道,'002159
中核钛白,'002145
*ST鼎龙,'002502
路畅科技,'002813
七 匹 狼,'002029
惠程科技,'002168
新筑股份,'002480
新时达,'002527
乔治白,'002687
希努尔,'002485
恒星科技,'002132
文科园林,'002775
大东南,'002263
中工国际,'002051
ST人乐,'002336
跃岭股份,'002725
粤 传 媒,'002181
德尔未来,'002631
科华生物,'002022
京新药业,'002020
恒大高新,'002591
中国海诚,'002116
东方精工,'002611
中宠股份,'002891
卫 士 通,'002268
闰土股份,'002440
大立科技,'002214
多喜爱,'002761
丹邦科技,'002618
利尔化学,'002258
云南锗业,'002428
牧原股份,'002714
海能达,'002583
普邦股份,'002663
爱仕达,'002403
博彦科技,'002649
延华智能,'002178
完美世界,'002624
海宁皮城,'002344
华通热力,'002893
沙钢股份,'002075
太阳电缆,'002300
瑞康医药,'002589
中矿资源,'002738
龙洲股份,'002682
黄山胶囊,'002817
申通快递,'002468
可立克,'002782
全 聚 德,'002186
永东股份,'002753
麦达数字,'002137
铭普光磁,'002902
巨轮智能,'002031
凯龙股份,'002783
嘉麟杰,'002486
*ST蓝丰,'002513
东华能源,'002221
红墙股份,'002809
辉隆股份,'002556
燕塘乳业,'002732
东方雨虹,'002271
棕榈股份,'002431
宏达高科,'002144
南兴股份,'002757
葵花药业,'002737
汇洁股份,'002763
*ST围海,'002586
中原内配,'002448
赛隆药业,'002898
华孚时尚,'002042
沧州明珠,'002108
中装建设,'002822
ST天圣,'002872
洁美科技,'002859
金禾实业,'002597
雅化集团,'002497
康强电子,'002119
浔兴股份,'002098
方正电机,'002196
*ST天马,'002122
宁波银行,'002142
尚荣医疗,'002551
威海广泰,'002111
新亚制程,'002388
孚日股份,'002083
华源控股,'002787
顺灏股份,'002565
南方轴承,'002553
中化岩土,'002542
金洲管道,'002443
哈尔斯,'002615
金时科技,'002951
汉缆股份,'002498
湘佳股份,'002982
*ST科林,'002499
杰赛科技,'002544
百洋股份,'002696
瑞尔特,'002790
润邦股份,'002483
南岭民爆,'002096
黑猫股份,'002068
宝鹰股份,'002047
大博医疗,'002901
荣之联,'002642
宁波华翔,'002048
国统股份,'002205
双箭股份,'002381
莱茵生物,'002166
多氟多,'002407
报 喜 鸟,'002154
川润股份,'002272
北京利尔,'002392
太阳纸业,'002078
万达电影,'002739
通富微电,'002156
*ST金正,'002470
江苏神通,'002438
新 和 成,'002001
泰尔股份,'002347
凯恩股份,'002012
二六三,'002467
贵州百灵,'002424
紫鑫药业,'002118
天威视讯,'002238
*ST金贵,'002716
利君股份,'002651
摩恩电气,'002451
润建股份,'002929
海亮股份,'002203
*ST利源,'002501
清新环境,'002573
九鼎新材,'002201
东方中科,'002819
岭南股份,'002717
丽鹏股份,'002374
苏州银行,'002966
中利集团,'002309
*ST东网,'002175
南山控股,'002314
鱼跃医疗,'002223
三变科技,'002112
弘高创意,'002504
奥佳华,'002614
雷柏科技,'002577
和而泰,'002402
永和智控,'002795
三泰控股,'002312
亚太股份,'002284
龙津药业,'002750
天沃科技,'002564
华帝股份,'002035
惠博普,'002554
精功科技,'002006
东方园林,'002310
华昌化工,'002274
徐家汇,'002561
永兴材料,'002756
豪美新材,'002988
*ST德豪,'002005
沃华医药,'002107
海特高新,'002023
众业达,'002441
金龙羽,'002882
日发精机,'002520
同为股份,'002835
罗莱生活,'002293
远大智能,'002689
山东墨龙,'002490
普路通,'002769
科远智慧,'002380
和科达,'002816
万和电气,'002543
友阿股份,'002277
隆基机械,'002363
新兴装备,'002933
绿康生化,'002868
比亚迪,'002594
凤形股份,'002760
帝欧家居,'002798
涪陵榨菜,'002507
远东传动,'002406
瑞泰科技,'002066
红旗连锁,'002697
陕天然气,'002267
精艺股份,'002295
华邦健康,'002004
光洋股份,'002708
东江环保,'002672
道恩股份,'002838
鹭燕医药,'002788
华东数控,'002248
华西能源,'002630
扬子新材,'002652
积成电子,'002339
双环传动,'002472
启明星辰,'002439
特 尔 佳,'002213
红 宝 丽,'002165
融钰集团,'002622
高德红外,'002414
威华股份,'002240
华锋股份,'002806
众信旅游,'002707
ST宇顺,'002289
海翔药业,'002099
华斯股份,'002494
美吉姆,'002621
ST云投,'002200
新大正,'002968
鲁阳节能,'002088
皇氏集团,'002329
泰和新材,'002254
西部材料,'002149
鸿达兴业,'002002
中钢天源,'002057
云南能投,'002053
南 京 港,'002040
普利特,'002324
大连电瓷,'002606
翔鹭钨业,'002842
永安药业,'002365
*ST大港,'002077
瑞玛工业,'002976
兴民智通,'002355
南洋股份,'002212
濮耐股份,'002225
高争民爆,'002827
永太科技,'002326
东诚药业,'002675
星期六,'002291
同兴达,'002845
山东矿机,'002526
朗姿股份,'002612
新宏泽,'002836
ST科迪,'002770
东华科技,'002140
奥美医疗,'002950
跨境通,'002640
柏堡龙,'002776
大康农业,'002505
ST云网,'002306
青岛金王,'002094
成飞集成,'002190
悦心健康,'002162
三全食品,'002216
长青股份,'002391
长江健康,'002435
西仪股份,'002265
*ST新光,'002147
华夏航空,'002928
中公教育,'002607
英联股份,'002846
中航光电,'002179
金 螳 螂,'002081
誉衡药业,'002437
宜昌交运,'002627
得利斯,'002330
金智科技,'002090
卫星石化,'002648
麦格米特,'002851
中航机电,'002013
维信诺,'002387
垒知集团,'002398
桂发祥,'002820
章源钨业,'002378
协鑫集成,'002506
合兴包装,'002228
江苏国信,'002608
海普瑞,'002399
新界泵业,'002532
青青稞酒,'002646
新纶科技,'002341
中电兴发,'002298
奥马电器,'002668
润都股份,'002923
中超控股,'002471
美邦服饰,'002269
富临运业,'002357
ST凯瑞,'002072
昇兴股份,'002752
*ST仁智,'002629
同德化工,'002360
诺 普 信,'002215
准油股份,'002207
万里扬,'002434
康弘药业,'002773
华英农业,'002321
赞宇科技,'002637
德美化工,'002054
*ST胜利,'002426
威 尔 泰,'002058
安宁股份,'002978
煌上煌,'002695
友邦吊顶,'002718
ST中捷,'002021
飞龙股份,'002536
北新路桥,'002307
洽洽食品,'002557
苏 泊 尔,'002032
天桥起重,'002523
国光股份,'002749
益生股份,'002458
富春环保,'002479
奥飞娱乐,'002292
中材科技,'002080
ST八菱,'002592
慈文传媒,'002343
金固股份,'002488
云海金属,'002182
浙富控股,'002266
和胜股份,'002824
理工环科,'002322
ST加加,'002650
圣农发展,'002299
凯中精密,'002823
海康威视,'002415
奥赛康,'002755
西陇科学,'002584
奥特佳,'002239
一心堂,'002727
博深股份,'002282
宝鼎科技,'002552
华通医药,'002758
三圣股份,'002742
千红制药,'002550
中恒电气,'002364
星网宇达,'002829
天箭科技,'002977
贝肯能源,'002828
*ST麦趣,'002719
三 力 士,'002224
世荣兆业,'002016
海欣食品,'002702
海南瑞泽,'002596
弘宇股份,'002890
新疆交建,'002941
恒基达鑫,'002492
福建金森,'002679
延安必康,'002411
兴化股份,'002109
*ST新海,'002089
保利联合,'002037
双成药业,'002693
格林美,'002340
澳洋顺昌,'002245
天康生物,'002100
沃特股份,'002886
龙大肉食,'002726
哈三联,'002900
民和股份,'002234
合肥城建,'002208
双鹭药业,'002038
亚玛顿,'002623
兄弟科技,'002562
如意集团,'002193
*ST海陆,'002255
木林森,'002745
中泰化学,'002092
信隆健康,'002105
宏达新材,'002211
金逸影视,'002905
九阳股份,'002242
克明面业,'002661
*ST林重,'002535
久立特材,'002318
天邦股份,'002124
登云股份,'002715
北化股份,'002246
北摩高科,'002985
海峡股份,'002320
永高股份,'002641
宏大爆破,'002683
雷赛智能,'002979
山河智能,'002097
科伦药业,'002422
大连重工,'002204
*ST同洲,'002052
长鹰信质,'002664
爱康科技,'002610
精华制药,'002349
海格通信,'002465
*ST江特,'002176
云图控股,'002539
大北农,'002385
万里石,'002785
达安基因,'002030
新天药业,'002873
钧达股份,'002865
司尔特,'002538
美芝股份,'002856
华峰氨纶,'002064
海南发展,'002163
凯美特气,'002549
露天煤业,'002128
蒙娜丽莎,'002918
洋河股份,'002304
*ST恒康,'002219
神剑股份,'002361
盛通股份,'002599
杰瑞股份,'002353
唐人神,'002567
美年健康,'002044
仙琚制药,'002332
大金重工,'002487
汉钟精机,'002158
劲嘉股份,'002191
众兴菌业,'002772
史丹利,'002588
珠江啤酒,'002461
登海种业,'002041
新宝股份,'002705
齐翔腾达,'002408
泰永长征,'002927
天奥电子,'002935
康达新材,'002669
青鸟消防,'002960
利欧股份,'002131
以岭药业,'002603
亿帆医药,'002019
台海核电,'002366
华盛昌,'002980
仙坛股份,'002746
天汽模,'002510
*ST长城,'002071
龙星化工,'002442
雷科防务,'002413
顺威股份,'002676
世嘉科技,'002796
汉森制药,'002412
金河生物,'002688
山东赫达,'002810
旺能环境,'002034
埃斯顿,'002747
分众传媒,'002027
黔源电力,'002039
美亚光电,'002690
华东重机,'002685
卫光生物,'002880
保龄宝,'002286
合众思壮,'002383
绿茵生态,'002887
道道全,'002852
启明信息,'002232
新乳业,'002946
天宝退,'002220
森马服饰,'002563
冀凯股份,'002691
恒邦股份,'002237
恩华药业,'002262
*ST猛狮,'002684
名雕股份,'002830
航天彩虹,'002389
道明光学,'002632
双象股份,'002395
*ST乐通,'002319
*ST东洋,'002086
ST圣莱,'002473
苏宁易购,'002024
