股票名称,股票代码
中科创达,'300496
乾照光电,'300102
长亮科技,'300348
瑞丰光电,'300241
国科微,'300672
我武生物,'300357
飞凯材料,'300398
金盾股份,'300411
华仁药业,'300110
亿纬锂能,'300014
华伍股份,'300095
长川科技,'300604
青松股份,'300132
麦捷科技,'300319
陇神戎发,'300534
三诺生物,'300298
新易盛,'300502
理邦仪器,'300206
中飞股份,'300489
中文在线,'300364
文化长城,'300089
冠昊生物,'300238
赛摩智能,'300466
东华测试,'300354
电连技术,'300679
汇金科技,'300561
江丰电子,'300666
新劲刚,'300629
川金诺,'300505
路通视信,'300555
平治信息,'300571
荣科科技,'300290
瑞特股份,'300600
瑞凌股份,'300154
值得买,'300785
五洋停车,'300420
菲利华,'300395
阳光电源,'300274
富瀚微,'300613
赛意信息,'300687
智飞生物,'300122
南京聚隆,'300644
天孚通信,'300394
佳讯飞鸿,'300213
欣天科技,'300615
宇信科技,'300674
雅本化学,'300261
深信服,'300454
数字认证,'300579
浙矿股份,'300837
每日互动,'300766
裕兴股份,'300305
雷曼光电,'300162
星辉娱乐,'300043
东方财富,'300059
明阳电路,'300739
胜蓝股份,'300843
坚瑞沃能,'300116
博腾股份,'300363
奥飞数据,'300738
芒果超媒,'300413
扬杰科技,'300373
杭州园林,'300649
优德精密,'300549
中环环保,'300692
卓胜微,'300782
同和药业,'300636
紫天科技,'300280
森霸传感,'300701
网宿科技,'300017
蓝色光标,'300058
理工光科,'300557
聆达股份,'300125
友讯达,'300514
四通新材,'300428
大烨智能,'300670
四方精创,'300468
迈瑞医疗,'300760
米奥会展,'300795
高盟新材,'300200
三雄极光,'300625
兴齐眼药,'300573
开能健康,'300272
宋城演艺,'300144
爱司凯,'300521
艾比森,'300389
三五互联,'300051
盛讯达,'300518
罗博特科,'300757
万达信息,'300168
中达安,'300635
高伟达,'300465
富满电子,'300671
贝达药业,'300558
乐心医疗,'300562
神宇股份,'300563
移为通信,'300590
联建光电,'300269
科蓝软件,'300663
宝莱特,'300246
荃银高科,'300087
银江股份,'300020
捷捷微电,'300623
银信科技,'300231
达威股份,'300535
名家汇,'300506
海川智能,'300720
东方日升,'300118
奥联电子,'300585
硕贝德,'300322
金运激光,'300220
科创新源,'300731
中际旭创,'300308
光环新网,'300383
国联水产,'300094
腾信股份,'300392
阿石创,'300706
金龙机电,'300032
景嘉微,'300474
沪宁股份,'300669
药石科技,'300725
佳发教育,'300559
太辰光,'300570
南大光电,'300346
田中精机,'300461
蓝海华腾,'300484
上海新阳,'300236
英唐智控,'300131
超频三,'300647
同大股份,'300321
掌趣科技,'300315
宜安科技,'300328
联得装备,'300545
精准信息,'300099
华星创业,'300025
博思软件,'300525
汇金股份,'300368
中山金马,'300756
珈伟新能,'300317
欧普康视,'300595
捷成股份,'300182
新开源,'300109
吉艾科技,'300309
京天利,'300399
楚天科技,'300358
新宙邦,'300037
朗玛信息,'300288
横河模具,'300539
天地数码,'300743
联合光电,'300691
中能电气,'300062
聚灿光电,'300708
世纪天鸿,'300654
东方通,'300379
斯莱克,'300382
锐科激光,'300747
激智科技,'300566
天泽信息,'300209
力源信息,'300184
广信材料,'300537
帝尔激光,'300776
联创股份,'300343
西菱动力,'300733
澄天伟业,'300689
永利股份,'300230
辰安科技,'300523
迅游科技,'300467
佳创视讯,'300264
利亚德,'300296
凯伦股份,'300715
赢时胜,'300377
开山股份,'300257
宝利国际,'300135
精测电子,'300567
开尔新材,'300234
仟源医药,'300254
迪威迅,'300167
迪森股份,'300335
天玑科技,'300245
长方集团,'300301
旗天科技,'300061
世纪鼎利,'300050
海伦钢琴,'300329
金利华电,'300069
开立医疗,'300633
台基股份,'300046
安硕信息,'300380
圣邦股份,'300661
方直科技,'300235
双林股份,'300100
科创信息,'300730
冰川网络,'300533
万马科技,'300698
诚迈科技,'300598
中石科技,'300684
科斯伍德,'300192
贝斯美,'300796
东富龙,'300171
兆日科技,'300333
依米康,'300249
北京君正,'300223
厚普股份,'300471
常山药业,'300255
汉威科技,'300007
熙菱信息,'300588
宇瞳光学,'300790
中元股份,'300018
特锐德,'300001
强力新材,'300429
任子行,'300311
鸿利智汇,'300219
秀强股份,'300160
幸福蓝海,'300528
金银河,'300619
易天股份,'300812
苏交科,'300284
全志科技,'300458
东方网力,'300367
双杰电气,'300444
光莆股份,'300632
云意电气,'300304
苏大维格,'300331
数知科技,'300038
碧水源,'300070
智云股份,'300097
华平股份,'300074
先进数通,'300541
华中数控,'300161
正海生物,'300653
东方国信,'300166
汉得信息,'300170
捷佳伟创,'300724
鹏辉能源,'300438
同益股份,'300538
华瑞股份,'300626
三环集团,'300408
科大智能,'300222
德恩精工,'300780
超图软件,'300036
炬华科技,'300360
矩子科技,'300802
华虹计通,'300330
飞力达,'300240
中创环保,'300056
隆利科技,'300752
高新兴,'300098
中富通,'300560
和佳医疗,'300273
力星股份,'300421
星星科技,'300256
英杰电气,'300820
大富科技,'300134
拉卡拉,'300773
兆丰股份,'300695
国民技术,'300077
民德电子,'300656
中科电气,'300035
智慧松德,'300173
斯迪克,'300806
润欣科技,'300493
电工合金,'300697
万隆光电,'300710
浩云科技,'300448
赛微电子,'300456
会畅通讯,'300578
唐源电气,'300789
百邦科技,'300736
吉大通信,'300597
东土科技,'300353
凯利泰,'300326
恒实科技,'300513
恒锋信息,'300605
贝仕达克,'300822
劲拓股份,'300400
思特奇,'300608
智莱科技,'300771
九典制药,'300705
盛弘股份,'300693
新媒股份,'300770
爱尔眼科,'300015
左江科技,'300799
康泰医学,'300869
杰美特,'300868
圣元环保,'300867
安克创新,'300866
大宏立,'300865
卡倍亿,'300863
蓝盾光电,'300862
美畅股份,'300861
锋尚文化,'300860
西域旅游,'300859
创业黑马,'300688
杰恩设计,'300668
扬帆新材,'300637
深冷股份,'300540
维宏股份,'300508
暴风集团,'300431
正业科技,'300410
欣泰退,'300372
安控科技,'300370
绿盟科技,'300369
天翔环境,'300362
光一科技,'300356
华鹏飞,'300350
太空智造,'300344
海达股份,'300320
汉鼎宇佑,'300300
蓝盾股份,'300297
初灵信息,'300250
拓尔思,'300229
千山药机,'300216
美亚柏科,'300188
大华农,'300186
四方达,'300179
天瑞仪器,'300165
神雾退,'300156
世纪瑞尔,'300150
锦富技术,'300128
龙源技术,'300105
乐视退,'300104
盛运退,'300090
海默科技,'300084
GQY视讯,'300076
豫金刚石,'300064
金亚退,'300028
三只松鼠,'300783
光库科技,'300620
先导智能,'300450
锐新科技,'300828
红相股份,'300427
欣锐科技,'300745
富祥药业,'300497
英搏尔,'300681
雪榕生物,'300511
万通智控,'300643
蠡湖股份,'300694
容大感光,'300576
上能电气,'300827
金太阳,'300606
通光线缆,'300265
立昂技术,'300603
科新机电,'300092
晓程科技,'300139
万讯自控,'300112
美尚生态,'300495
天源迪科,'300047
电科院,'300215
惠城环保,'300779
启迪设计,'300500
汇川技术,'300124
亿通科技,'300211
华宇软件,'300271
科隆股份,'300405
天和防务,'300397
新晨科技,'300542
天邑股份,'300504
海波重科,'300517
晶盛机电,'300316
三盛教育,'300282
创业慧康,'300451
杭州高新,'300478
威唐工业,'300707
和晶科技,'300279
飞鹿股份,'300665
天能重工,'300569
今天国际,'300532
朗进科技,'300594
华辰装备,'300809
美联新材,'300586
昆仑万维,'300418
博士眼镜,'300622
吉峰科技,'300022
朗新科技,'300682
思创医惠,'300078
聚光科技,'300203
力合科技,'300800
迪普科技,'300768
海伦哲,'300201
星源材质,'300568
香雪制药,'300147
同有科技,'300302
佐力药业,'300181
锐奇股份,'300126
天宇股份,'300702
派瑞股份,'300831
集智股份,'300553
华自科技,'300490
富临精工,'300432
延江股份,'300658
广生堂,'300436
德方纳米,'300769
三德科技,'300515
和顺电气,'300141
科泰电源,'300153
鼎龙股份,'300054
万顺新材,'300057
建科机械,'300823
东方电热,'300217
三六五网,'300295
旋极信息,'300324
东杰智能,'300486
鹏鹞环保,'300664
耐普矿机,'300818
万孚生物,'300482
美力科技,'300611
鲍斯股份,'300441
富瑞特装,'300228
运达科技,'300440
金明精机,'300281
朗科智能,'300543
上海钢联,'300226
雄帝科技,'300546
盈康生命,'300143
金丹科技,'300829
中威电子,'300270
富邦股份,'300387
巴安水务,'300262
赢合科技,'300457
邦讯技术,'300312
华谊嘉信,'300071
岱勒新材,'300700
聚隆科技,'300475
博济医药,'300404
新元科技,'300472
国林科技,'300786
金陵体育,'300651
南风股份,'300004
隆华科技,'300263
建新股份,'300107
设研院,'300732
振东制药,'300158
正元智慧,'300645
乐普医疗,'300003
雷迪克,'300652
沃施股份,'300483
佰奥智能,'300836
北信源,'300352
晨化股份,'300610
中旗股份,'300575
广哈通信,'300711
优博讯,'300531
久之洋,'300516
清水源,'300437
江龙船艇,'300589
德艺文创,'300640
贝斯特,'300580
久量股份,'300808
安利股份,'300218
金石亚药,'300434
易事特,'300376
新天科技,'300259
国祯环保,'300388
乐凯新材,'300446
震安科技,'300767
顺网科技,'300113
万邦达,'300055
回天新材,'300041
太龙照明,'300650
温氏股份,'300498
永贵电器,'300351
吉药控股,'300108
新文化,'300336
科锐国际,'300662
福安药业,'300194
新国都,'300130
天晟新材,'300169
合康新能,'300048
川环科技,'300547
苏奥传感,'300507
溢多利,'300381
长盛轴承,'300718
飞利信,'300287
蒙草生态,'300355
蓝晓科技,'300487
新诺威,'300765
三联虹普,'300384
电声股份,'300805
通源石油,'300164
德威新材,'300325
上海凯宝,'300039
海联讯,'300277
聚杰微纤,'300819
佳士科技,'300193
开润股份,'300577
鹏翎股份,'300375
久吾高科,'300631
和仁科技,'300550
中电环保,'300172
金城医药,'300233
一品红,'300723
数字政通,'300075
数码科技,'300079
德尔股份,'300473
科融环境,'300152
维业股份,'300621
三丰智能,'300276
大禹节水,'300021
宜通世纪,'300310
拓斯达,'300607
赛托生物,'300583
润禾材料,'300727
达刚控股,'300103
华致酒行,'300755
弘信电子,'300657
长荣股份,'300195
海兰信,'300065
怡达股份,'300721
安科瑞,'300286
神州泰岳,'300002
麦克奥迪,'300341
花园生物,'300401
昊志机电,'300503
温州宏丰,'300283
金现代,'300830
泰格医药,'300347
红日药业,'300026
晶瑞股份,'300655
健帆生物,'300529
信息发展,'300469
奥克股份,'300082
诚益通,'300430
远方信息,'300306
易成新能,'300080
正丹股份,'300641
天喻信息,'300205
三川智慧,'300066
国瓷材料,'300285
向日葵,'300111
华昌达,'300278
中航电测,'300114
机器人,'300024
派生科技,'300176
飞天诚信,'300386
当升科技,'300073
钢研纳克,'300797
泰和科技,'300801
晨光生物,'300138
森远股份,'300210
海特生物,'300683
融捷健康,'300247
金刚玻璃,'300093
铁汉生态,'300197
中建环能,'300425
航新科技,'300424
鲁亿通,'300423
利安隆,'300596
宏达电子,'300726
测绘股份,'300826
金信诺,'300252
伊之密,'300415
英科医疗,'300677
南华仪器,'300417
科恒股份,'300340
永清环保,'300187
利德曼,'300289
兴源环境,'300266
合纵科技,'300477
万集科技,'300552
全信股份,'300447
英可瑞,'300713
锦浪科技,'300763
中金环境,'300145
立华股份,'300761
朗源股份,'300175
康斯特,'300445
新雷能,'300593
透景生命,'300642
科顺股份,'300737
英飞特,'300582
宝德股份,'300023
华策影视,'300133
中科信息,'300678
腾邦国际,'300178
纳川股份,'300198
欧比特,'300053
浩洋股份,'300833
美晨生态,'300237
科大国创,'300520
新美星,'300509
高澜股份,'300499
佳沃股份,'300268
仙乐健康,'300791
先河环保,'300137
爱朋医疗,'300753
中来股份,'300393
创世纪,'300083
金通灵,'300091
宝色股份,'300402
凯普生物,'300639
亚光科技,'300123
银河磁体,'300127
赛为智能,'300044
中颖电子,'300327
元力股份,'300174
西部牧业,'300106
神思电子,'300479
博创科技,'300548
酷特智能,'300840
汉邦高科,'300449
康跃科技,'300391
东岳硅材,'300821
尔康制药,'300267
道氏技术,'300409
九强生物,'300406
中船应急,'300527
惠伦晶体,'300460
凯发电气,'300407
嘉寓股份,'300117
恒泰艾普,'300157
玉禾田,'300815
银邦股份,'300337
迈为股份,'300751
三角防务,'300775
南都电源,'300068
恒锋工具,'300488
金力永磁,'300748
阿尔特,'300825
中简科技,'300777
迪安诊断,'300244
龙磁科技,'300835
天壕环境,'300332
光线传媒,'300251
量子生物,'300149
中孚信息,'300659
三聚环保,'300072
博汇股份,'300839
开元股份,'300338
铂科新材,'300811
亿联网络,'300628
正海磁材,'300224
易华录,'300212
华信新材,'300717
金冠股份,'300510
通裕重工,'300185
华民股份,'300345
华测检测,'300012
安达维尔,'300719
天海防务,'300008
上海瀚讯,'300762
雄塑科技,'300599
因赛集团,'300781
华测导航,'300627
艾可蓝,'300816
华谊兄弟,'300027
双飞股份,'300817
中泰股份,'300435
华录百纳,'300291
探路者,'300005
博雅生物,'300294
尚品宅配,'300616
通合科技,'300491
博世科,'300422
普丽盛,'300442
华图山鼎,'300492
雪浪环境,'300385
晨曦航空,'300581
神农科技,'300189
四会富仕,'300852
锦盛新材,'300849
北鼎股份,'300824
富春股份,'300299
精锻科技,'300258
舒泰神,'300204
中密控股,'300470
达志科技,'300530
中信出版,'300788
安科生物,'300009
华宝股份,'300741
普利制药,'300630
必创科技,'300667
建科院,'300675
阳谷华泰,'300121
苏试试验,'300416
先锋新材,'300163
中海达,'300177
光威复材,'300699
华大基因,'300676
佩蒂股份,'300673
新研股份,'300159
日科化学,'300214
唐德影视,'300426
中潜股份,'300526
蓝英装备,'300293
御家汇,'300740
维尔利,'300190
九洲集团,'300040
青岛中程,'300208
越博动力,'300742
捷安高科,'300845
潜能恒信,'300191
全通教育,'300359
艾德生物,'300685
帝科股份,'300842
浙江力诺,'300838
美瑞新材,'300848
交大思诺,'300851
天舟文化,'300148
福瑞股份,'300049
康拓红外,'300455
瑞丰高材,'300243
莱美药业,'300006
海辰药业,'300584
迦南科技,'300412
中科海讯,'300810
华凯创意,'300592
华力创通,'300045
天银机电,'300342
汉宇集团,'300403
锦鸡股份,'300798
迈克生物,'300463
天山生物,'300313
汇中股份,'300371
硅宝科技,'300019
迪瑞医疗,'300396
长海股份,'300196
康泰生物,'300601
钢研高纳,'300034
振芯科技,'300101
新余国科,'300722
恒华科技,'300365
康龙化成,'300759
宝通科技,'300031
海顺新材,'300501
北陆药业,'300016
寒锐钴业,'300618
天迈科技,'300807
