股票名称,股票代码
中直股份,'600038
欧派家居,'603833
文灿股份,'603348
北矿科技,'600980
元利科技,'603217
应流股份,'603308
健民集团,'600976
徕木股份,'603633
海航控股,'600221
海越能源,'600387
利群股份,'601366
*ST江泉,'600212
新天然气,'603393
深圳新星,'603978
南纺股份,'600250
云涌科技,'688060
移远通信,'603236
王府井,'600859
上海九百,'600838
国电南自,'600268
长江通信,'600345
中国西电,'601179
航天动力,'600343
东风股份,'601515
福耀玻璃,'600660
凤竹纺织,'600493
密尔克卫,'603713
常青股份,'603768
康普顿,'603798
联创光电,'600363
康缘药业,'600557
兰州民百,'600738
金钼股份,'601958
华电国际,'600027
福达股份,'603166
安德利,'603031
综艺股份,'600770
万业企业,'600641
中海油服,'601808
XD浙江广,'600052
永鼎股份,'600105
友好集团,'600778
嘉化能源,'600273
*ST中天,'600856
光电股份,'600184
厦门钨业,'600549
ST狮头,'600539
通化东宝,'600867
秦安股份,'603758
招商证券,'600999
白云山,'600332
高能环境,'603588
多伦科技,'603528
基蛋生物,'603387
金牛化工,'600722
东方创业,'600278
大商股份,'600694
海南矿业,'601969
神州细胞-U,'688520
四川金顶,'600678
瀚蓝环境,'600323
通葡股份,'600365
永泰能源,'600157
长源东谷,'603950
上海医药,'601607
人福医药,'600079
奥特维,'688516
四通股份,'603838
欧普照明,'603515
江南水务,'601199
浙江龙盛,'600352
亚星锚链,'601890
翔港科技,'603499
三峡水利,'600116
杭叉集团,'603298
文山电力,'600995
迎驾贡酒,'603198
陆家嘴,'600663
ST百花,'600721
益丰药房,'603939
云天化,'600096
人民同泰,'600829
长城军工,'601606
同达创业,'600647
百利科技,'603959
*ST实达,'600734
日月股份,'603218
东安动力,'600178
老白干酒,'600559
海油发展,'600968
中路股份,'600818
盛屯矿业,'600711
中国汽研,'601965
普门科技,'688389
*ST美讯,'600898
陕鼓动力,'601369
泰豪科技,'600590
山东高速,'600350
航天电子,'600879
中曼石油,'603619
ST运盛,'600767
大业股份,'603278
联明股份,'603006
老百姓,'603883
XD天合光,'688599
科森科技,'603626
*ST济堂,'600090
上海凤凰,'600679
三一重工,'600031
中国重工,'601989
康惠制药,'603139
东阳光,'600673
中远海能,'600026
太化股份,'600281
*ST界龙,'600836
道森股份,'603800
小康股份,'601127
祥龙电业,'600769
威帝股份,'603023
中国核建,'601611
金徽酒,'603919
特宝生物,'688278
亚盛集团,'600108
沃尔德,'688028
通达电气,'603390
祥生医疗,'688358
万通地产,'600246
今世缘,'603369
华菱星马,'600375
中国巨石,'600176
金杯汽车,'600609
航发科技,'600391
*ST商城,'600306
辽宁成大,'600739
恒银科技,'603106
亿晶光电,'600537
舍得酒业,'600702
第一医药,'600833
广晟有色,'600259
盛和资源,'600392
天坛生物,'600161
火炬电子,'603678
振静股份,'603477
北方稀土,'600111
中船科技,'600072
ST天成,'600112
顾家家居,'603816
航天宏图,'688066
奇精机械,'603677
国机汽车,'600335
安正时尚,'603839
安记食品,'603696
康尼机电,'603111
广东榕泰,'600589
新天绿能,'600956
隆鑫通用,'603766
金种子酒,'600199
水星家纺,'603365
江苏阳光,'600220
天润乳业,'600419
杭州解百,'600814
ST中安,'600654
安井食品,'603345
三祥新材,'603663
大同煤业,'601001
香飘飘,'603711
奥福环保,'688021
保变电气,'600550
同庆楼,'605108
同仁堂,'600085
上海沪工,'603131
西藏天路,'600326
华达科技,'603358
维维股份,'600300
长久物流,'603569
新经典,'603096
天富能源,'600509
九洲药业,'603456
惠达卫浴,'603385
洲际油气,'600759
爱普股份,'603020
隆基股份,'601012
金辰股份,'603396
志邦家居,'603801
芯朋微,'688508
润达医疗,'603108
浙江医药,'600216
中航重机,'600765
滨化股份,'601678
哈药股份,'600664
*ST金钰,'600086
青松建化,'600425
睿创微纳,'688002
兴图新科,'688081
好莱客,'603898
中航高科,'600862
三房巷,'600370
丰林集团,'601996
金博股份,'688598
联环药业,'600513
梅雁吉祥,'600868
广信股份,'603599
新农开发,'600359
中恒集团,'600252
慧辰资讯,'688500
绝味食品,'603517
锦江投资,'600650
ST天雁,'600698
伟明环保,'603568
永创智能,'603901
重庆百货,'600729
天成自控,'603085
航天长峰,'600855
欧亚集团,'600697
力合微,'688589
克来机电,'603960
中闽能源,'600163
圆通速递,'600233
农发种业,'600313
山大地纬,'688579
苏美达,'600710
四创电子,'600990
江淮汽车,'600418
百联股份,'600827
洛阳钼业,'603993
*ST宏图,'600122
迈得医疗,'688310
广安爱众,'600979
中盐化工,'600328
益佰制药,'600594
海信视像,'600060
博迈科,'603727
广汽集团,'601238
弘讯科技,'603015
西水股份,'600291
江苏吴中,'600200
南宁百货,'600712
中科星图,'688568
安图生物,'603658
上海电影,'601595
中农立华,'603970
健盛集团,'603558
水井坊,'600779
海南橡胶,'601118
华鲁恒升,'600426
建业股份,'603948
恒瑞医药,'600276
伟思医疗,'688580
古越龙山,'600059
司太立,'603520
中国海防,'600764
北大荒,'600598
新五丰,'600975
汇通能源,'600605
金能科技,'603113
诚意药业,'603811
成都先导,'688222
天马科技,'603668
微芯生物,'688321
深圳燃气,'601139
祥和实业,'603500
卓郎智能,'600545
上海家化,'600315
南京医药,'600713
航发动力,'600893
浪潮软件,'600756
君实生物-U,'688180
德新交运,'603032
海欣股份,'600851
冠农股份,'600251
*ST宜生,'600978
中国船舶,'600150
奥翔药业,'603229
华银电力,'600744
中铝国际,'601068
*ST中昌,'600242
昊海生科,'688366
金健米业,'600127
金自天正,'600560
华联综超,'600361
中航沈飞,'600760
西部超导,'688122
青岛啤酒,'600600
永安行,'603776
三生国健,'688336
鸿泉物联,'688288
*ST环球,'600146
北方导航,'600435
雪峰科技,'603227
中航电子,'600372
美思德,'603041
航天晨光,'600501
妙可蓝多,'600882
洁特生物,'688026
百利电气,'600468
丹化科技,'600844
宝丰能源,'600989
鸿远电子,'603267
京能置业,'600791
索通发展,'603612
氯碱化工,'600618
宏辉果蔬,'603336
*ST瀚叶,'600226
福斯特,'603806
华光环能,'600475
硕世生物,'688399
北京城乡,'600861
*ST新亿,'600145
宏达股份,'600331
圣龙股份,'603178
威尔药业,'603351
派思股份,'603318
汉商集团,'600774
新疆天业,'600075
西藏珠峰,'600338
佳华科技,'688051
金鸿顺,'603922
金石资源,'603505
佰仁医疗,'688198
泽璟制药-U,'688266
电魂网络,'603258
宝钛股份,'600456
凯迪股份,'605288
中船防务,'600685
三友化工,'600409
集友股份,'603429
伊力特,'600197
海航基础,'600515
七一二,'603712
百合花,'603823
晶丰明源,'688368
吉林森工,'600189
雪龙集团,'603949
大地熊,'688077
美迪西,'688202
奥普家居,'603551
康隆达,'603665
华友钴业,'603799
爱旭股份,'600732
展鹏科技,'603488
天域生态,'603717
震有科技,'688418
美诺华,'603538
退市银鸽,'600069
